Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Description,Electric-Only Range,PHEV Type,Drivetrain
823,11,5.0,219,25,F-150 FFV,2008,10.0,13.0,13.0,18.0,,Automatic,5.4 L SOHC V8,5.4 L,,,,
827,55,1.0,219,25,F-150 LPI,2008,,,,,,Automatic,5.4 L V8 3-valve SOHC,5.4 L,,,,
825,11,5.0,219,27,Grand Marquis FFV,2008,11.0,6.0,15.0,23.0,,Automatic,SOCH 16-Valve,4.6 L,,,,
800,11,5.0,213,9,Savana FFV,2008,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
796,11,5.0,213,25,Sierra FFV,2008,11.0,15.0,15.0,20.0,,Automatic,Vortec 5300,5.3 L,,,,
807,45,9.0,213,29,Yukon,2008,20.0,21.0,20.0,21.0,,Automatic,6.0 L Vortec V8,6.0 L,,,,
798,11,5.0,213,29,Yukon FFV,2008,11.0,15.0,14.0,20.0,,Automatic,Vortec 5300,5.3 L,,,,
797,11,5.0,213,29,Yukon XL FFV,2008,11.0,15.0,14.0,20.0,,Automatic,Vortec 5300,5.3 L,,,,
819,3,1.0,209,27,Civic GX,2008,24.0,36.0,25.0,36.0,,Automatic,SOHC 16-Valve i-VTEC,1.8 L,,,,
820,45,9.0,209,27,Civic Hybrid Sedan,2008,40.0,45.0,25.0,36.0,,Automatic,SOHC 8-Valve i-VTEC,1.3 L,,,,
808,9,7.0,209,27,FCX,2008,62.0,51.0,,,,Automatic,"AC Synchronous, permanent magnet",107 hp,,,,
813,11,5.0,275,29,Commander FFV,2008,9.0,13.0,14.0,19.0,,Automatic,4.7 L SOHC V8,4.7 L,,,,
812,11,5.0,275,29,Grand Cherokee FFV,2008,9.0,13.0,14.0,19.0,,Automatic,4.7 L SOHC V8,4.7 L,,,,
822,11,5.0,227,27,Town Car FFV,2008,11.0,16.0,15.0,23.0,,Automatic,SOHC 16-Valve,4.6 L,,,,
838,45,9.0,229,29,Tribute,2008,29.0,27.0,29.0,27.0,,Automatic,Not Available,2.3 L,,,,
834,11,5.0,239,27,C300 Sport Sedan FFV,2008,13.0,19.0,18.0,25.0,,Automatic,DOHC 24-valve,3.0 L,,,,
824,45,9.0,233,29,Mariner,2008,34.0,30.0,34.0,30.0,,Automatic,Duratec I-4 Atkinson Cycle,2.3 L,,,,
837,45,9.0,217,27,Altima,2008,35.0,33.0,35.0,33.0,,Automatic,DOHC,2.5 L,,,,
836,11,5.0,217,29,Armada FFV,2008,9.0,13.0,12.0,18.0,,Automatic,DOHC 32-valve,5.6 L,,,,
835,11,5.0,217,25,Titan FFV,2008,9.0,13.0,12.0,17.0,,Automatic,DOHC 32-valve,5.6 L,,,,
804,45,9.0,273,27,Aura Hybrid,2008,24.0,32.0,24.0,32.0,,Automatic,2.4 L ECOTEC,2.4 L,,,,
803,45,9.0,273,29,VUE Green Line,2008,27.0,32.0,27.0,32.0,,Automatic,2.4 L ECOTEC,2.4 L,,,,
830,45,9.0,221,27,Camry,2008,33.0,34.0,33.0,34.0,,Automatic,DOHC 16-valve VVT-i,2.4 L,,,,
829,45,9.0,221,29,Highlander,2008,27.0,25.0,27.0,25.0,,Automatic,DOHC 24-valve with VVT-i,3.3 L,,,,
832,45,9.0,221,27,Lexus GS 450h Hybrid,2008,22.0,25.0,22.0,25.0,,Automatic,DOHC 24-valve with VVT-i,3.5 L,,,,
833,45,9.0,221,27,Lexus LS 600h,2008,20.0,22.0,20.0,22.0,,Automatic,DOHC,5.0 L,,,,
831,45,9.0,221,29,Lexus RX 400h Hybrid,2008,27.0,24.0,27.0,24.0,,Automatic,DOHC 24-valve with VVT-i,3.3 L,,,,
828,45,9.0,221,27,Prius Hybrid,2008,48.0,45.0,48.0,45.0,,Automatic,DOHC 16-valve with VVT-i,1.5 L,,,,
696,11,5.0,235,9,Terraza FFV,2007,13.0,19.0,18.0,25.0,,Automatic,Not available,3.9 L,,,,
689,11,5.0,215,25,Avalanche FFV,2007,12.0,16.0,15.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
712,11,5.0,215,9,Express FFV,2007,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
684,11,5.0,215,27,Impala FFV,2007,16.0,23.0,21.0,31.0,,Automatic,Vortec 3.5 L,3.5 L,,,,
682,11,5.0,215,27,Monte Carlo FFV,2007,16.0,23.0,21.0,31.0,,Automatic,Vortec 3.5 L,3.5 L,,,,
686,11,5.0,215,29,Police Tahoe FFV,2007,12.0,16.0,16.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
690,45,9.0,215,25,Silverado,2007,18.0,21.0,,,,Automatic,Vortec 5300,5.3 L,,,,
687,11,5.0,215,25,Silverado FFV,2007,12.0,16.0,16.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
688,11,5.0,215,29,Suburban FFV,2007,12.0,16.0,15.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
685,11,5.0,215,29,Tahoe FFV,2007,12.0,16.0,16.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
691,11,5.0,215,9,Uplander FFV,2007,13.0,19.0,18.0,25.0,,Automatic,Not available,3.9 L,,,,
709,11,5.0,223,29,Aspen FFV,2007,10.0,14.0,15.0,20.0,,Automatic,SOHC,4.7 L,,,,
702,11,5.0,223,27,Sebring FFV,2007,15.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7 L,,,,
711,11,5.0,223,9,Town and Country FFV,2007,13.0,17.0,19.0,26.0,,Automatic,Not available,3.3 L,,,,
704,11,5.0,225,9,Caravan FFV,2007,13.0,17.0,19.0,26.0,,Automatic,Not available,3.3 L,,,,
710,11,5.0,225,25,Dakota FFV,2007,10.0,14.0,15.0,20.0,,Automatic,Not available,4.7 L,,,,
706,11,5.0,225,29,Durango FFV,2007,10.0,14.0,15.0,19.0,,Automatic,SOHC,4.7 L,,,,
703,11,5.0,225,9,Grand Caravan FFV,2007,13.0,17.0,19.0,26.0,,Automatic,SMPI,3.3 L,,,,
705,11,5.0,225,25,Ram Pickup FFV,2007,9.0,13.0,14.0,19.0,,Automatic,Not available,4.7 L,,,,
676,11,5.0,219,27,Crown Victoria FFV,2007,13.0,17.0,17.0,25.0,,Automatic,SOHC 16-Valve,4.6 L,,,,
679,45,9.0,219,29,Escape Hybrid,2007,36.0,31.0,,,,Automatic,Duratec I-4 Atkinson Cycle,2.3 L,,,,
678,11,5.0,219,25,F-150 FFV,2007,11.0,14.0,15.0,19.0,,Automatic,SOHC,5.4 L,,,,
681,11,5.0,219,27,Grand Marquis FFV,2007,13.0,17.0,17.0,25.0,,Automatic,SOCH 16-Valve,4.6 L,,,,
713,11,5.0,213,9,Savana FFV,2007,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
695,45,9.0,213,25,Sierra,2007,18.0,21.0,,,,Automatic,Vortec  5300,6.0 L,,,,
692,11,5.0,213,25,Sierra FFV,2007,12.0,16.0,16.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
694,11,5.0,213,29,Yukon FFV,2007,12.0,16.0,16.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
693,11,5.0,213,29,Yukon XL FFV,2007,12.0,16.0,15.0,21.0,,Automatic,Vortec 5300,5.3 L,,,,
674,45,9.0,209,27,Accord,2007,28.0,35.0,,,,Automatic,SOHC 24-valve i-VTEC,3.0 L,,,,
698,45,9.0,209,27,Civic,2007,49.0,51.0,,,,Automatic,SOHC 8-Valve i-VTEC,1.339 L,,,,
490,3,1.0,209,27,Civic GX,2007,28.0,39.0,30.0,40.0,,Automatic,SOHC 16-Valve i-VTEC,1.8 L,,,,
675,9,7.0,209,27,FCX,2007,62.0,51.0,,,,Automatic,"AC Synchronous, permanent magnet",107 hp,,,,
708,11,5.0,275,29,Commander FFV,2007,10.0,14.0,15.0,20.0,,Automatic,Not available,4.7 L,,,,
707,11,5.0,275,29,Grand Cherokee FFV,2007,10.0,14.0,15.0,20.0,,Automatic,Not available,4.7 L,,,,
677,11,5.0,227,27,Town Car FFV,2007,13.0,17.0,17.0,25.0,,Automatic,SOHC 16-Valve,4.6 L,,,,
668,11,5.0,239,27,C230 Sport Sedan FFV,2007,14.0,18.0,19.0,25.0,,Manual,DOHC 24-valve,2.5 L,,,,
680,45,9.0,233,29,Mariner,2007,33.0,29.0,,,,Automatic,Duratec I-4 Atkinson Cycle,2.3 L,,,,
701,45,9.0,217,27,Altima,2007,41.0,36.0,,,,Automatic,DOHC,2.5 L,,,,
700,11,5.0,217,29,Armada FFV,2007,10.0,13.0,13.0,18.0,,Automatic,DOHC 32-valve,5.6 L,,,,
699,11,5.0,217,25,Titan FFV,2007,10.0,13.0,14.0,18.0,,Automatic,Not available,5.6 L,,,,
697,45,9.0,273,29,VUE Green Line,2007,27.0,32.0,,,,Automatic,ECOTEC,2.4 L,,,,
672,45,9.0,221,27,Camry,2007,40.0,38.0,,,,Automatic,DOHC 16-valve VVT-i,2.4 L,,,,
670,45,9.0,221,29,Highlander,2007,31.0,27.0,,,,Automatic,DOHC 24-valve with VVT-i,3.3 L,,,,
673,45,9.0,221,27,Lexus GS 450h,2007,25.0,28.0,,,,Automatic,Four Cam 24-valve with dual VVT-i permanent magnet motor,3.5 L,,,,
671,45,9.0,221,29,Lexus RX 400h,2007,31.0,27.0,,,,Automatic,DOHC 24-valve with VVT-i,3.3 L,,,,
669,45,9.0,221,27,Prius,2007,60.0,51.0,,,,Automatic,DOHC 16-valve with VVT-i,1.5 L,,,,
478,11,5.0,215,25,Avalanche FFV,2006,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3L,,,,
479,11,5.0,215,27,Impala FFV,2006,16.0,23.0,21.0,31.0,,Automatic,Vortec 3.5 L,3.5 L,,,,
495,11,5.0,215,27,Monte Carlo FFV,2006,16.0,24.0,21.0,31.0,,Automatic,Vortec 3500,3.5 L,,,,
496,45,9.0,215,25,Silverado,2006,18.0,21.0,,,,Automatic,Vortec 5300,5.3 L,,,,
480,3,3.0,215,25,Silverado,2006,9.0,12.0,,,,Automatic,Vortec 6000,6.0 L,,,,
462,3,1.0,215,25,Silverado,2006,9.0,12.0,,,,Automatic,Vortec 6000,6.0L,,,,
463,11,5.0,215,25,Silverado FFV,2006,12.0,16.0,16.0,20.0,,Automatic,Vortec 5300,5.3L,,,,
467,11,5.0,215,29,Suburban FFV,2006,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
468,11,5.0,215,29,Tahoe FFV,2006,11.0,15.0,15.0,20.0,,Automatic,Vortec 5300,5.3 L,,,,
456,11,5.0,223,27,Sebring FFV,2006,15.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
470,11,5.0,225,9,Caravan FFV,2006,13.0,17.0,19.0,26.0,,Automatic,,3.3 L,,,,
461,11,5.0,225,29,Durango FFV,2006,9.0,11.0,12.0,15.0,,Automatic,V8,4.7,,,,
457,11,5.0,225,9,Grand Caravan FFV,2006,13.0,17.0,19.0,26.0,,Automatic,SMPI,3.3 L,,,,
459,11,5.0,225,25,Ram Pickup FFV,2006,9.0,11.0,12.0,15.0,,Automatic,V8,4.7,,,,
460,11,5.0,225,27,Stratus FFV,2006,15.0,20.0,21.0,28.0,,Automatic,DOHC 24 Valve,2.7,,,,
475,11,5.0,219,27,Crown Victoria FFV,2006,12.0,18.0,17.0,25.0,,Automatic,SOHC 16 Valve,4.6 L,,,,
489,45,9.0,219,29,Escape Hybrid,2006,36.0,31.0,,,,Automatic,Duratec I-4 Atkinson Cycle,2.3 L,,,,
477,11,5.0,219,25,F-150 FFV,2006,11.0,14.0,14.0,19.0,,Automatic,SOHC,5.4 L,,,,
476,11,5.0,219,27,Grand Marquis FFV,2006,13.0,17.0,17.0,25.0,,Automatic,SOCH 16-Valve,4.6 L,,,,
472,11,5.0,219,27,Taurus FFV,2006,15.0,20.0,19.0,27.0,,Automatic,,3.0 L,,,,
474,11,5.0,219,27,Taurus Wagon FFV,2006,15.0,20.0,19.0,27.0,,Automatic,Duratech,3.0 L,,,,
482,3,1.0,213,25,Sierra,2006,9.0,12.0,,,,Automatic,Vortec  6000,6.0L,,,,
493,3,3.0,213,25,Sierra,2006,9.0,12.0,,,,Automatic,Vortec 6000,6.0L,,,,
497,45,9.0,213,25,Sierra,2006,18.0,21.0,,,,Automatic,Vortec 5300,5.3 L,,,,
481,11,5.0,213,25,Sierra FFV,2006,12.0,16.0,16.0,20.0,,Automatic,Vortec 5300,5.3L,,,,
484,11,5.0,213,29,Yukon FFV,2006,11.0,15.0,15.0,20.0,,Automatic,Vortec 5300,5.3 L,,,,
483,11,5.0,213,29,Yukon XL FFV,2006,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
485,45,9.0,209,27,Accord,2006,30.0,38.0,,,,,,3.0 L,,,,
491,45,9.0,209,27,Civic Hybrid,2006,49.0,51.0,,,,Automatic,SOHC 8-Valve i-VTEC,1.3 L,,,,
486,45,9.0,209,27,Insight Hybrid,2006,60.0,66.0,,,,Automatic,In-line 3 cylinder,1.0 L,,,,
494,11,5.0,227,27,Town Car FFV,2006,12.0,18.0,17.0,25.0,,Automatic,,4.6L,,,,
492,45,9.0,233,29,Mariner Hybrid,2006,33.0,29.0,,,,Automatic,Duratec I-4 Atkinson Cycle,2.3 L,,,,
540,11,5.0,217,25,Titan FFV,2006,10.0,14.0,14.0,19.0,,Automatic,,5.6L,,,,
487,45,9.0,221,29,Highlander Hybrid,2006,33.0,28.0,,,,Automatic,(DOHC) 24 valve with (VVT-i)  and  Electric permanent magne,3.3 L,,,,
390,45,9.0,221,29,Lexus 400rh Hybrid,2006,33.0,28.0,,,,Automatic,,3.3 L,,,,
488,45,9.0,221,27,Prius Hybrid,2006,60.0,51.0,,,,Automatic,(DOHC) 16 valve with (VVT-i) and electric permanent magnet,1.5 L,,,,
401,11,5.0,215,25,Avalanche FFV,2005,,,14.0,19.0,,Automatic,Vortec 5300,5.3L,,,,
394,3,1.0,215,25,Silverado,2005,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0L,,,,
400,45,9.0,215,25,Silverado,2005,17.0,19.0,,,,Automatic,Vortec 5300,5.3L,,,,
398,3,3.0,215,25,Silverado,2005,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0 L,,,,
396,11,5.0,215,25,Silverado FFV,2005,11.0,14.0,15.0,19.0,,Automatic,,5.3L,,,,
395,11,5.0,215,29,Suburban FFV,2005,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
399,11,5.0,215,29,Tahoe FFV,2005,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
365,11,5.0,223,27,Sebring FFV,2005,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
366,11,5.0,225,9,Caravan FFV,2005,13.0,17.0,19.0,26.0,,Automatic,,3.3 L,,,,
367,11,5.0,225,9,Grand Caravan FFV,2005,13.0,17.0,18.0,25.0,,Automatic,,3.3 L,,,,
364,11,5.0,225,25,Ram Pickup FFV,2005,16.0,25.0,16.0,25.0,,Automatic,V8,4.7,,,,
363,11,5.0,225,27,Stratus FFV,2005,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
375,45,9.0,219,29,Escape Hybrid,2005,36.0,31.0,,,,Automatic,Duratec I-4 Atkinson Cycle,2.3L,,,,
373,11,5.0,219,29,Explorer FFV,2005,16.0,21.0,11.0,15.0,,Automatic,SOHC,4.0 Liter,,,,
374,11,5.0,219,29,Explorer Sport Trac FFV,2005,11.0,16.0,16.0,20.0,,Automatic,SOHC,4.0 Liter,,,,
378,11,5.0,219,27,Taurus FFV,2005,15.0,20.0,20.0,27.0,,Automatic,,3.0 L,,,,
379,11,5.0,219,27,Taurus Wagon FFV,2005,14.0,19.0,19.0,25.0,,Automatic,,3.0 L,,,,
386,3,1.0,213,25,Sierra,2005,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0 L,,,,
383,3,3.0,213,25,Sierra,2005,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6 Liter,,,,
387,45,9.0,213,25,Sierra,2005,17.0,19.0,,,,Automatic,,5.3 L,,,,
384,11,5.0,213,25,Sierra FFV,2005,11.0,14.0,15.0,19.0,,Automatic,,5.3 L,,,,
380,11,5.0,213,29,Yukon FFV,2005,11.0,14.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
381,11,5.0,213,29,Yukon XL FFV,2005,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
402,45,9.0,209,27,Accord Hybrid,2005,30.0,38.0,21.0,30.0,,,,3.0L,,,,
391,3,1.0,209,27,Civic GX,2005,30.0,34.0,29.0,38.0,,Automatic,SOHC,1.7 L,,,,
392,45,9.0,209,27,Civic Hybrid,2005,48.0,47.0,31.0,38.0,,Automatic,SOHC 8-Valve with VTEC,1.3 L,,,,
393,45,9.0,209,27,Insight Hybrid,2005,60.0,66.0,,,,Automatic,In-line 3 cylinder,1.0 L,,,,
371,11,5.0,239,27,C240 Luxury Sedan FFV,2005,20.0,25.0,20.0,25.0,,Automatic,90-degree V6,2.6L,,,,
372,11,5.0,239,27,C240 Luxury Wagon FFV,2005,20.0,25.0,20.0,25.0,,Automatic,90-degree V6,2.6L,,,,
370,11,5.0,239,27,C320 Luxury Sedan FFV,2005,20.0,26.0,20.0,26.0,,Automatic,90-degree V6,3.2L,,,,
369,11,5.0,239,27,C320 Sport Coupe FFV,2005,19.0,24.0,19.0,24.0,,Automatic,90-degree V6,3.2L,,,,
368,11,5.0,239,27,C320 Sport Sedan FFV,2005,20.0,26.0,19.0,24.0,,Automatic,90-degree V6,3.2L,,,,
376,11,5.0,233,29,Mountaineer FFV,2005,11.0,16.0,15.0,21.0,,Automatic,SOHC,4.0 Liter,,,,
377,11,5.0,233,27,Sable FFV,2005,15.0,20.0,20.0,27.0,,Automatic,,3.0 L,,,,
403,11,5.0,217,25,Titan FFV,2005,14.0,19.0,14.0,19.0,,Automatic,,5.6L,,,,
389,45,9.0,221,29,Highlander Hybrid,2005,31.0,27.0,,,,,(DOHC) 24 valve with (VVT-i),3.3 L,,,,
388,45,9.0,221,27,Prius Hybrid,2005,60.0,51.0,,,,Automatic,(DOHC) 16 valve with (VVT-i) and electric permanent magnet,1.5 liter,,,,
248,3,3.0,215,27,Chevrolet Cavalier,2004,23.0,32.0,24.0,33.0,,Automatic,L42,2.2 L,,,,
253,3,3.0,215,9,Express,2004,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
254,3,1.0,215,9,Express,2004,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
316,3,1.0,215,25,Silverado,2004,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0L,,,,
251,3,3.0,215,25,Silverado,2004,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0 L,,,,
252,11,5.0,215,25,Silverado FFV,2004,11.0,14.0,15.0,19.0,,Automatic,,5.3L,,,,
261,11,5.0,215,29,Suburban FFV,2004,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
249,11,5.0,215,29,Tahoe FFV,2004,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
287,11,5.0,223,27,Sebring Sedan FFV,2004,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
573,11,5.0,225,25,Ram Pickup FFV,2004,16.0,25.0,16.0,25.0,,Automatic,V8,4.7,,,,
289,11,5.0,225,27,Stratus Sedan FFV,2004,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
277,3,1.0,219,27,Crown Victoria,2004,15.0,22.0,18.0,26.0,,Automatic,SEFI,4.6 L,,,,
274,3,1.0,219,9,E 250 Van,2004,12.0,15.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
275,3,1.0,219,9,E 350 Van,2004,12.0,15.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
276,3,1.0,219,9,E 350 Wagon,2004,13.0,17.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
267,11,5.0,219,29,Explorer FFV,2004,11.0,16.0,15.0,21.0,,Automatic,SOHC,4.0 Liter,,,,
268,11,5.0,219,29,Explorer Sport Trac FFV,2004,11.0,16.0,16.0,20.0,,Automatic,SOHC,4.0 Liter,,,,
272,55,3.0,219,25,F-150,2004,11.0,15.0,14.0,19.0,,Automatic,Triton modular,5.4 L,,,,
273,3,1.0,219,25,F-150,2004,12.0,16.0,14.0,19.0,,Automatic,Triton,5.4 L,,,,
271,3,3.0,219,25,F-150,2004,12.0,15.0,12.0,16.0,,Automatic,Triton,5.4 L,,,,
265,11,5.0,219,27,Taurus FFV,2004,14.0,20.0,19.0,27.0,,Automatic,,3.0 L,,,,
266,11,5.0,219,27,Taurus Wagon FFV,2004,14.0,20.0,19.0,27.0,,Automatic,,3.0 L,,,,
382,3,3.0,213,9,Savana,2004,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
385,3,1.0,213,9,Savana,2004,14.0,18.0,15.0,20.0,,Automatic,,6.0L,,,,
257,3,3.0,213,25,Sierra,2004,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6 Liter,,,,
318,3,1.0,213,25,Sierra,2004,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0 L,,,,
258,11,5.0,213,25,Sierra FFV,2004,11.0,14.0,15.0,19.0,,Automatic,,5.3 L,,,,
256,11,5.0,213,29,Yukon FFV,2004,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
250,11,5.0,213,29,Yukon XL FFV,2004,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
321,3,1.0,209,27,Civic GX,2004,30.0,34.0,30.0,34.0,,Automatic,SOHC,1.7 L,,,,
322,45,9.0,209,27,Civic Hybrid,2004,46.0,51.0,32.0,38.0,,Automatic,SOHC 8-Valve with VTEC,1.3 L,,,,
323,45,9.0,209,27,Insight,2004,61.0,68.0,,,,Automatic,In-line 3 cylinder,1.0 liter,,,,
320,11,5.0,239,27,C320 Sport Coupe FFV,2004,18.0,24.0,17.0,25.0,,Automatic,90-degree V6,195.2 cu. in.,,,,
314,11,5.0,239,27,C320 Sport Sedan FFV,2004,16.0,21.0,20.0,26.0,,Automatic,90-degree V6,195.2 cu. in.,,,,
319,11,5.0,239,27,C320 Sport Wagon FFV,2004,16.0,21.0,20.0,26.0,,Automatic,90-degree V6,195.2 cu. in.,,,,
292,11,5.0,233,29,Mountaineer FFV,2004,11.0,16.0,15.0,21.0,,Automatic,SOHC,4.0 Liter,,,,
291,11,5.0,233,27,Sable Sedan FFV,2004,14.0,20.0,19.0,26.0,,Automatic,,3.0 L,,,,
543,11,5.0,233,27,Sable Wagon FFV,2004,14.0,20.0,19.0,26.0,,Automatic,,3.0 L,,,,
281,41,1.0,319,9,Citivan,2004,800.0,800.0,,,,Automatic,110kW Solectria AC Induction Direct-Drive,,,,,
210,45,9.0,221,27,Prius,2004,60.0,51.0,,,,Automatic,(DOHC) 16 valve with (VVT-i) and electric permanent magnet,1.5 liter,,,,
563,3,3.0,215,27,Chevrolet Cavalier,2003,23.0,32.0,24.0,33.0,,Automatic,L42,2.2 L,,,,
560,3,1.0,215,9,Express,2003,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
561,3,3.0,215,9,Express Van,2003,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
558,3,3.0,215,25,Silverado,2003,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6.0 L,,,,
568,11,5.0,215,25,Silverado FFV,2003,11.0,14.0,15.0,19.0,,Automatic,,5.3L,,,,
566,11,5.0,215,29,Suburban FFV,2003,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
564,11,5.0,215,29,Tahoe FFV,2003,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
288,11,5.0,223,27,Sebring Convertible FFV,2003,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
546,11,5.0,223,27,Sebring Sedan FFV,2003,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
284,11,5.0,223,9,Town and Country FFV,2003,13.0,17.0,18.0,25.0,,Automatic,,3.3 L,,,,
299,11,5.0,223,9,Voyager FFV,2003,13.0,17.0,20.0,26.0,,Automatic,,3.3 L,,,,
285,11,5.0,225,9,Caravan FFV,2003,13.0,17.0,19.0,26.0,,Automatic,,3.3 L,,,,
286,11,5.0,225,9,Grand Caravan FFV,2003,13.0,17.0,18.0,25.0,,Automatic,,3.3 L,,,,
283,3,1.0,225,9,Ram Maxi Van,2003,11.0,19.0,13.0,18.0,,Automatic,Magnum,5.2 L,,,,
317,11,5.0,225,25,Ram Pickup FFV,2003,16.0,25.0,16.0,25.0,,Automatic,V8,4.7,,,,
282,3,1.0,225,9,Ram Van,2003,11.0,19.0,13.0,18.0,,Automatic,Magnum,5.2 L,,,,
547,11,5.0,225,27,Stratus Sedan FFV,2003,16.0,20.0,21.0,28.0,,Automatic,DOHC 24-Valve,2.7,,,,
550,3,1.0,219,27,Crown Victoria,2003,15.0,22.0,18.0,26.0,,Automatic,SEFI,4.6 L,,,,
551,3,1.0,219,9,E 250 Van,2003,12.0,15.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
552,3,1.0,219,9,E 350 Van,2003,12.0,15.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
553,3,1.0,219,9,E 350 Wagon,2003,13.0,17.0,13.0,17.0,,Automatic,Triton,5.4 L,,,,
549,3,3.0,219,25,F-150,2003,12.0,15.0,12.0,16.0,,Automatic,Triton,5.4 L,,,,
557,55,3.0,219,25,F-150,2003,12.0,15.0,12.0,16.0,,Automatic,Triton,5.4 L,,,,
548,3,1.0,219,25,F-150,2003,12.0,16.0,14.0,19.0,,Automatic,Triton,5.4 L,,,,
278,11,5.0,219,25,Ranger FFV,2003,13.0,16.0,17.0,21.0,,Automatic,,3.0 L,,,,
269,11,5.0,219,29,Sport Track FFV,2003,,,17.0,21.0,,Automatic,SOHC,4.0 Liter,,,,
554,11,5.0,219,27,Taurus Sedan FFV,2003,14.0,20.0,19.0,27.0,,Automatic,,3.0 L,,,,
264,41,1.0,219,27,TH!NK City,2003,,,,,,,Three-phase AC induction,,,,,
259,3,3.0,213,9,Savana,2003,14.0,18.0,15.0,20.0,,Automatic,,6.0 L,,,,
562,3,1.0,213,9,Savana,2003,14.0,18.0,15.0,20.0,,Automatic,,6.0L,,,,
559,3,3.0,213,25,Sierra,2003,10.0,12.0,10.0,12.0,,Automatic,Vortec 6000,6 Liter,,,,
569,11,5.0,213,25,Sierra FFV,2003,11.0,14.0,15.0,19.0,,Automatic,,5.3 L,,,,
565,11,5.0,213,29,Yukon FFV,2003,11.0,14.0,14.0,19.0,,Automatic,Vortec 5300,5.3 L,,,,
567,11,5.0,213,29,Yukon XL FFV,2003,10.0,13.0,14.0,18.0,,Automatic,Vortec 5300,5.3 L,,,,
263,3,1.0,209,27,Civic GX,2003,30.0,34.0,30.0,38.0,,Automatic,SOHC,1.7 L,,,,
294,45,9.0,209,27,Civic Hybrid,2003,46.0,51.0,32.0,38.0,,Automatic,SOHC 8-Valve VTEC and ultra-thin electric motor,1.3 liter,,,,
